0	1000000	1.65449870709673	2.25834614488694	-2.45401024470881
1000000	2000000	1.07210911330506	1.86316744410498	-2.25867571015531
2000000	3000000	0.831605906903824	1.69742820297927	-2.67599418596176
3000000	4000000	0.860477580477054	1.49910844816761	-3.26349420688942
4000000	5000000	0.831191661399199	0.95533425094075	-3.29477005912091
5000000	6000000	0.915488362633259	0.331821534052429	-3.61857454786077
6000000	7000000	1.40459038793172	0.108114164577073	-3.30128686389191
7000000	8000000	1.65484246361488	0.0869485799944225	-2.6001468584798
8000000	9000000	1.59101468782907	-0.534289580684635	-2.32128788307888
9000000	10000000	1.88143950490148	-1.3787990659681	-2.53869625864438
10000000	11000000	2.15598366797193	-2.10490325266099	-2.53301205910158
11000000	12000000	2.66865064648374	-2.4668153901236	-2.87142629437797
12000000	13000000	2.47876085413541	-3.0662576058084	-2.38748743902132
13000000	14000000	3.19314767755737	-3.45682771680473	-1.60189338271954
14000000	15000000	2.94836290088201	-2.71451217466292	-1.35669993285793
15000000	16000000	1.88459723653635	-2.09628057464388	-1.07192536953249
16000000	17000000	1.19015432509942	-1.60087418611093	-0.936276921238187
17000000	18000000	0.690504803149421	-1.08663349194738	-0.995555376378811
18000000	19000000	0.202541258099993	-1.2606687375983	-1.02268018999753
19000000	20000000	0.325342414585739	-2.04536796742649	-1.09493455270469
20000000	21000000	0.551661276838677	-2.71632666290495	-1.18750572527146
21000000	22000000	0.748971083835306	-3.06433597282721	-1.73012732845421
22000000	23000000	-0.202941511228262	-2.75720241331175	-2.72334186472001
23000000	24000000	-0.789539470173082	-1.77959684850649	-2.1972168408494
24000000	25000000	-1.09854235164072	-0.694598361264544	-2.3817745688505
25000000	26000000	-1.51889583972146	-0.869584597081314	-2.76625287281746
26000000	27000000	-2.13535707087	-0.782054590421442	-2.31256234271558
27000000	28000000	-2.14100327480671	-1.1132589893788	-1.83064181759148
28000000	29000000	-2.4334348901385	-1.86412779402723	-1.52194930773656
29000000	30000000	-3.14895094580632	-1.70216622934976	-1.2727825508655
30000000	31000000	-2.8192216273471	-1.125900624477	-0.957700493577575
31000000	32000000	-3.23181781506691	-0.604701636488078	-0.933069539446792
32000000	33000000	-3.26331629413044	0.150621771238469	-1.31972504594289
33000000	34000000	-2.9016738074337	0.449613874145506	-1.11637137254873
34000000	35000000	-2.53516569145317	0.780260453386705	-1.58602487785007
35000000	36000000	-2.29192855059682	1.19326956448263	-2.00765654321773
36000000	37000000	-2.05458443435738	1.62554439881116	-2.28500060309603
37000000	38000000	-1.50318486882738	1.20577833519673	-1.68760025666806
38000000	39000000	-1.44015679757552	1.00330697240701	-1.24555261128908
39000000	40000000	-1.25230590986933	1.23561576928528	-0.710816173944577
40000000	41000000	-1.52921883612307	1.35026937342646	-0.311480659796329
41000000	42000000	-1.88663866989588	1.40786688836714	0.230931018973266
42000000	43000000	-2.42193112659687	1.02849257414142	0.589317009750513
43000000	44000000	-2.05589739585341	0.410610552349027	0.898433090871291
44000000	45000000	-1.57478031967677	0.377394970391801	1.10883032316706
45000000	46000000	-1.11635623975167	-0.027367157176292	1.1537291957709
46000000	47000000	-0.913101983439945	-0.970772607879478	1.61949119450374
47000000	48000000	-0.678887412931248	-2.5655391043606	2.44084534316155
48000000	49000000	-0.230514036450129	-3.41565383402038	2.55543309570057
49000000	50000000	-0.0706282033568735	-2.99276775908035	3.23859946640897
50000000	51000000	0.35171881083846	-2.14172371060853	3.15035852034717
51000000	52000000	0.968410823677988	-1.77282059035602	2.56847283756296
52000000	53000000	0.645913257664843	-0.894864986781748	1.84239788911842
53000000	54000000	0.517411153781502	-0.223239483640461	1.64742332866969
54000000	55000000	1.04973218792154	-0.164583902682722	1.23661743573595
55000000	56000000	1.57289586712801	0.305029964401373	1.39088506197125
56000000	57000000	2.32291187274801	-0.160995869429593	1.87344157801959
57000000	58000000	2.59757108011088	0.348344075375538	1.69885951238162
58000000	59000000	2.68849212243947	0.753647215231223	2.51119225845432
59000000	60000000	1.68031158654333	0.997479654087979	2.45311400957954
60000000	61000000	1.59643360532448	0.959002946600675	3.26182106074786
61000000	62000000	1.48521132292509	0.739738365339441	3.92499870412392
62000000	63000000	0.844917772108409	0.559552869496847	3.52067592513818
63000000	64000000	0.329473211363806	0.165040507718205	3.43960011691358
64000000	65000000	-0.0906065133574806	-0.191329726840445	4.17711924029159
65000000	66000000	-0.684193397562746	0.175228972554162	4.70023165212078
66000000	67000000	-0.720264529983501	1.06546609280916	4.8317699667846
67000000	68000000	-0.769610431590396	1.44734510309329	4.21848785011943
68000000	69000000	-0.609344523531753	1.33939897208163	3.51261912153007
69000000	70000000	-0.300135168531853	1.69490607649148	2.78466034125299
70000000	71000000	-0.265011961129281	1.92612472384449	1.8421369124219
71000000	72000000	-0.193125985182691	2.28522921711468	1.3745689689702
72000000	73000000	0.0505760296570978	2.82509987716388	1.14727293100082
73000000	74000000	0.193087109707447	3.26164533486456	1.0878820034932
74000000	75000000	0.0220553730703204	3.66670767350837	0.817029329725407
75000000	76000000	0.725826349746642	3.23717358300837	0.526063099920927
76000000	77000000	0.816580267676316	3.22701485729047	0.059181546493704
77000000	78000000	0.407169678325126	3.21143202566329	-0.401256953615565
78000000	79000000	0.269631881961943	3.19822082226363	-0.749252253609953
